"id","sourceName","scientificName","diet_inv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_planto","diet_5cat","forstrat_watbelowsurf","forstrat_wataroundsurf","forstrat_ground","forstrat_understory","forstrat_midhigh","forstrat_canopy","forstrat_aerial","pelagicspecialist","nocturnal","bodymass_value"
"ITIS:177364","Ducula basilica","Ducula basilica",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,80,0,10,10,0,0,0,507.19
"ITIS:177390","Ducula rufigaster","Ducula rufigaster",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,0,0,30,70,0,0,0,436
"ITIS:177371","Ducula finschii","Ducula finschii",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,80,0,10,10,0,0,0,343.9
"ITIS:177368","Ducula chalconota","Ducula chalconota",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,0,0,70,30,0,0,0,501.99
"ITIS:177376","Ducula latrans","Ducula latrans",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,0,0,60,40,0,0,0,365.11
"ITIS:177366","Ducula brenchleyi","Ducula brenchleyi",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,0,0,60,40,0,0,0,380
"ITIS:177363","Ducula bakeri","Ducula bakeri",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,0,20,20,60,0,0,0,394
"ITIS:177374","Ducula goliath","Ducula goliath",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,0,33,33,33,0,0,0,600
"ITIS:177385","Ducula pinon","Ducula pinon",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,0,0,20,80,0,0,0,756
"ITIS:177377","Ducula melanochroa","Ducula melanochroa",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,0,0,20,80,0,0,0,665
"ITIS:177379","Ducula mullerii","Ducula mullerii",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,0,0,60,40,0,0,0,574.87
"ITIS:177393","Ducula zoeae","Ducula zoeae",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,0,0,20,80,0,0,0,568
"ITIS:177362","Ducula badia","Ducula badia",0,0,0,0,0,0,90,0,0,10,"FruiNect",0,0,0,33,33,33,0,0,0,485.99
"ITIS:177375","Ducula lacernulata","Ducula lacernulata",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,0,0,20,80,0,0,0,150
"ITIS:177369","Ducula cineracea","Ducula cineracea",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,0,0,20,80,0,0,0,507.19
"ITIS:177365","Ducula bicolor","Ducula bicolor",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,0,0,60,40,0,0,0,440.01
"ITIS:677041","Ducula luctuosa","Ducula luctuosa",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,0,0,60,40,0,0,0,410
"ITIS:677039","Ducula spilorrhoa","Ducula spilorrhoa",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,0,0,60,40,0,0,0,500
"ITIS:177397","Lopholaimus antarcticus","Lopholaimus antarcticus",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,0,20,20,60,0,0,0,496.37
"ITIS:177395","Hemiphaga novaeseelandiae","Hemiphaga novaeseelandiae",0,0,0,0,0,0,80,0,0,20,"FruiNect",0,0,10,20,50,20,0,0,0,653
"ITIS:177399","Cryptophaps poecilorrhoa","Cryptophaps poecilorrhoa",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,0,0,20,80,0,0,0,467
"ITIS:177401","Gymnophaps albertisii","Gymnophaps albertisii",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,0,0,20,80,0,0,0,259
"ITIS:177402","Gymnophaps mada","Gymnophaps mada",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,0,0,60,40,0,0,0,334
"ITIS:177403","Gymnophaps solomonensis","Gymnophaps solomonensis",0,0,0,0,0,0,100,0,0,0,"FruiNect",0,0,0,0,60,40,0,0,0,335
"ITIS:177276","Goura cristata","Goura cristata",0,0,0,0,0,0,30,0,70,0,"PlantSeed",0,0,100,0,0,0,0,0,0,2000
"ITIS:177278","Goura victoria","Goura victoria",0,0,0,0,0,0,60,0,40,0,"FruiNect",0,0,100,0,0,0,0,0,0,2384
"ITIS:177277","Goura scheepmakeri","Goura scheepmakeri",10,0,0,0,0,0,50,0,40,0,"Omnivore",0,0,100,0,0,0,0,0,0,2235
"ITIS:177280","Didunculus strigirostris","Didunculus strigirostris",0,0,0,0,0,0,0,0,30,70,"PlantSeed",0,0,0,33,33,33,0,0,0,400
"ITIS:176409","Eurypyga helias","Eurypyga helias",40,0,30,30,0,0,0,0,0,0,"VertFishScav",0,50,50,0,0,0,0,0,0,210
"ITIS:563379","Tetrax tetrax","Tetrax tetrax",40,0,0,0,0,0,0,0,30,30,"PlantSeed",0,0,80,20,0,0,0,0,0,833.45
"ITIS:176419","Otis tarda","Otis tarda",40,10,10,0,0,0,0,0,0,40,"Omnivore",0,0,80,20,0,0,0,0,0,6759.92
"ITIS:176422","Neotis denhami","Neotis denhami",40,0,0,0,30,0,0,0,0,30,"Omnivore",0,0,80,20,0,0,0,0,0,3970.2
"ITIS:176424","Neotis ludwigii","Neotis ludwigii",40,0,0,0,20,0,20,0,0,20,"Omnivore",0,0,80,20,0,0,0,0,0,3260.94
"ITIS:176425","Neotis nuba","Neotis nuba",50,0,0,0,0,0,10,0,20,20,"Omnivore",0,0,80,20,0,0,0,0,0,5440
"ITIS:176423","Neotis heuglinii","Neotis heuglinii",30,0,0,0,30,0,20,0,0,20,"Omnivore",0,0,80,20,0,0,0,0,0,4098.78
"ITIS:176427","Ardeotis arabs","Ardeotis arabs",30,0,0,0,20,0,20,0,20,10,"Omnivore",0,0,80,20,0,0,0,0,0,5943.48
"ITIS:176429","Ardeotis kori","Ardeotis kori",20,10,10,0,0,0,20,0,20,20,"Omnivore",0,0,90,10,0,0,0,0,0,7994.16
"ITIS:176430","Ardeotis nigriceps","Ardeotis nigriceps",20,10,10,0,0,0,20,0,20,20,"Omnivore",0,0,90,10,0,0,0,0,0,7235.31
"ITIS:176428","Ardeotis australis","Ardeotis australis",20,10,10,0,0,0,10,0,20,30,"Omnivore",0,0,80,20,0,0,0,0,0,4182.35
"ITIS:176432","Chlamydotis undulata","Chlamydotis undulata",20,0,10,0,0,0,20,0,20,30,"Omnivore",0,0,80,20,0,0,0,0,0,1501.33
"ITIS:707798","Eupodotis savilei","Eupodotis savilei",40,0,0,0,0,0,20,0,20,20,"Omnivore",0,0,100,0,0,0,0,0,0,1137.37
"ITIS:707799","Eupodotis gindiana","Eupodotis gindiana",40,0,0,0,0,0,0,0,30,30,"PlantSeed",0,0,100,0,0,0,0,0,0,782.3
"ITIS:707800","Eupodotis ruficrista","Eupodotis ruficrista",40,0,0,0,0,0,20,0,20,20,"Omnivore",0,0,100,0,0,0,0,0,0,712.1
"ITIS:707802","Eupodotis afraoides","Eupodotis afraoides",60,0,0,0,0,0,0,0,40,0,"Invertebrate",0,0,100,0,0,0,0,0,0,745
"ITIS:707801","Eupodotis afra","Eupodotis afra",50,0,0,0,0,0,0,0,0,50,"Omnivore",0,0,100,0,0,0,0,0,0,689.99
"ITIS:560052","Eupodotis rueppellii","Eupodotis rueppellii",30,0,30,0,0,0,0,0,20,20,"Omnivore",0,0,100,0,0,0,0,0,0,1107.04
"ITIS:176442","Eupodotis vigorsii","Eupodotis vigorsii",30,0,0,0,0,0,30,0,0,40,"Omnivore",0,0,80,20,0,0,0,0,0,1700
"ITIS:176438","Eupodotis humilis","Eupodotis humilis",50,0,0,0,0,0,0,0,0,50,"Omnivore",0,0,100,0,0,0,0,0,0,698
"ITIS:176441","Eupodotis senegalensis","Eupodotis senegalensis",30,0,10,0,0,0,20,0,20,20,"Omnivore",0,0,80,20,0,0,0,0,0,585
"ITIS:176436","Eupodotis caerulescens","Eupodotis caerulescens",30,0,20,0,0,0,0,0,20,30,"Omnivore",0,0,80,20,0,0,0,0,0,1366
"ITIS:707803","Eupodotis melanogaster","Eupodotis melanogaster",70,0,0,0,10,0,0,0,10,10,"Invertebrate",0,0,100,0,0,0,0,0,0,1151.52
"ITIS:707804","Eupodotis hartlaubii","Eupodotis hartlaubii",50,0,0,0,0,0,0,0,0,50,"Omnivore",0,0,100,0,0,0,0,0,0,1190
"ITIS:707805","Houbaropsis bengalensis","Houbaropsis bengalensis",20,0,20,0,0,0,20,0,20,20,"Omnivore",0,0,80,20,0,0,0,0,0,2012.46
"ITIS:707806","Sypheotides indicus","Sypheotides indicus",20,0,10,0,0,0,20,0,20,30,"Omnivore",0,0,100,0,0,0,0,0,0,614.32
"ITIS:176194","Balearica pavonina","Balearica pavonina",30,0,20,10,0,0,0,0,10,30,"Omnivore",0,50,50,0,0,0,0,0,0,3590
"ITIS:558845","Balearica regulorum","Balearica regulorum",40,0,20,0,0,0,0,0,20,20,"Omnivore",0,50,50,0,0,0,0,0,0,3771.99
"ITIS:176185","Grus leucogeranus","Grus leucogeranus",10,10,0,10,10,0,0,0,10,50,"PlantSeed",0,50,50,0,0,0,0,0,0,5913.44
"ITIS:176181","Grus antigone","Grus antigone",10,0,10,10,10,0,0,0,30,30,"PlantSeed",0,50,50,0,0,0,0,0,0,5916.22
"ITIS:176188","Grus rubicunda","Grus rubicunda",10,10,10,0,0,0,0,0,30,40,"PlantSeed",0,50,50,0,0,0,0,0,0,6222.82
"ITIS:176189","Grus vipio","Grus vipio",20,0,0,0,10,0,0,0,30,40,"PlantSeed",0,50,50,0,0,0,0,0,0,4662.99
"ITIS:176177","Grus canadensis","Grus canadensis",20,20,0,0,0,0,20,0,10,30,"Omnivore",0,50,50,0,0,0,0,0,0,4296.22
"ITIS:707818","Grus carunculatus","Grus carunculatus",20,0,10,0,10,0,0,0,0,60,"PlantSeed",0,50,50,0,0,0,0,0,0,8158.99
"ITIS:176183","Grus grus","Grus grus",10,10,10,0,0,0,10,0,20,40,"PlantSeed",0,50,50,0,0,0,0,0,0,5499.99
"ITIS:176186","Grus monacha","Grus monacha",10,0,20,0,0,0,10,0,30,30,"PlantSeed",0,50,50,0,0,0,0,0,0,3729.9
"ITIS:176176","Grus americana","Grus americana",20,20,20,20,0,0,10,0,10,0,"VertFishScav",0,50,50,0,0,0,0,0,0,5825.99
"ITIS:176187","Grus nigricollis","Grus nigricollis",20,10,20,10,0,0,0,0,20,20,"Omnivore",0,50,50,0,0,0,0,0,0,5999.99
"ITIS:176184","Grus japonensis","Grus japonensis",20,10,10,10,10,0,0,0,10,30,"Omnivore",0,50,50,0,0,0,0,0,0,8785.99
"ITIS:176197","Aramus guarauna","Aramus guarauna",50,0,20,0,30,0,0,0,0,0,"Omnivore",0,50,50,0,0,0,0,0,0,1080
"ITIS:176398","Podica senegalensis","Podica senegalensis",30,0,30,20,0,0,0,0,0,20,"Omnivore",20,60,20,0,0,0,0,0,0,599
"ITIS:707816","Heliopais personatus","Heliopais personatus",30,0,30,20,0,0,0,0,0,20,"Omnivore",0,60,40,0,0,0,0,0,0,510
"ITIS:176401","Heliornis fulica","Heliornis fulica",30,0,30,20,0,0,0,0,20,0,"Omnivore",0,70,30,0,0,0,0,0,0,132
"ITIS:176202","Psophia crepitans","Psophia crepitans",10,0,0,0,0,0,90,0,0,0,"FruiNect",0,0,70,30,0,0,0,0,0,1026
"ITIS:176203","Psophia leucoptera","Psophia leucoptera",10,0,0,0,0,0,90,0,0,0,"FruiNect",0,0,70,30,0,0,0,0,0,1315.58
"ITIS:176204","Psophia viridis","Psophia viridis",10,0,0,0,10,10,70,0,0,0,"FruiNect",0,0,60,40,0,0,0,0,0,1071
"ITIS:176413","Cariama cristata","Cariama cristata",60,10,10,0,0,0,10,0,0,10,"Invertebrate",0,0,60,40,0,0,0,0,0,1400
"ITIS:176415","Chunga burmeisteri","Chunga burmeisteri",30,30,0,0,0,0,0,0,10,30,"Omnivore",0,0,60,40,0,0,0,0,0,1298
"ITIS:176405","Rhynochetos jubatus","Rhynochetos jubatus",40,0,30,0,0,30,0,0,0,0,"VertFishScav",0,0,100,0,0,0,0,0,0,859.99
"ITIS:176349","Himantornis haematopus","Himantornis haematopus",40,0,30,0,0,0,0,0,30,0,"Omnivore",0,0,100,0,0,0,0,0,0,585.69
"ITIS:176352","Canirallus oculeus","Canirallus oculeus",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,0,277
"ITIS:176351","Canirallus kioloides","Canirallus kioloides",40,0,30,0,0,0,0,0,30,0,"Omnivore",0,0,100,0,0,0,0,0,0,246
"ITIS:176370","Sarothrura pulchra","Sarothrura pulchra",70,0,10,0,0,0,0,0,10,10,"Invertebrate",0,20,80,0,0,0,0,0,0,45.2
"ITIS:176367","Sarothrura elegans","Sarothrura elegans",80,0,0,0,10,0,0,0,10,0,"Invertebrate",0,20,80,0,0,0,0,0,0,46.04
"ITIS:176371","Sarothrura rufa","Sarothrura rufa",80,0,0,0,0,0,0,0,20,0,"Invertebrate",0,20,80,0,0,0,0,0,0,37.68
"ITIS:176369","Sarothrura lugens","Sarothrura lugens",50,0,0,0,0,0,0,0,50,0,"Omnivore",0,0,100,0,0,0,0,0,0,30.83
"ITIS:176366","Sarothrura boehmi","Sarothrura boehmi",50,0,0,0,0,0,0,0,50,0,"Omnivore",0,0,100,0,0,0,0,0,0,34.97
"ITIS:176364","Sarothrura affinis","Sarothrura affinis",60,0,0,0,0,0,0,0,20,20,"Invertebrate",0,10,60,30,0,0,0,0,0,27.8
"ITIS:176368","Sarothrura insularis","Sarothrura insularis",50,0,0,0,0,0,0,0,50,0,"Omnivore",0,0,100,0,0,0,0,0,0,26.8
"ITIS:176365","Sarothrura ayresi","Sarothrura ayresi",30,0,0,0,0,0,0,0,40,30,"PlantSeed",0,20,80,0,0,0,0,0,0,31.8
"ITIS:176372","Sarothrura watersi","Sarothrura watersi",60,0,0,0,0,0,0,0,30,10,"Invertebrate",0,10,90,0,0,0,0,0,0,26.5
"ITIS:559551","Coturnicops exquisitus","Coturnicops exquisitus",40,0,0,0,0,0,0,0,60,0,"PlantSeed",0,30,40,30,0,0,0,0,0,40.8
"ITIS:176259","Coturnicops noveboracensis","Coturnicops noveboracensis",70,0,0,0,0,0,0,0,30,0,"Invertebrate",0,30,40,30,0,0,0,0,0,60.9
"ITIS:176261","Coturnicops notatus","Coturnicops notatus",20,0,0,0,0,0,0,0,80,0,"PlantSeed",0,0,80,20,0,0,0,0,0,30
"ITIS:176360","Micropygia schomburgkii","Micropygia schomburgkii",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,60,40,0,0,0,0,0,31.2
"ITIS:562677","Rallina rubra","Rallina rubra",60,0,10,0,0,0,0,0,20,10,"Invertebrate",0,20,80,0,0,0,0,0,0,81
"ITIS:562675","Rallina leucospila","Rallina leucospila",60,0,10,0,0,0,0,0,20,10,"Invertebrate",0,20,80,0,0,0,0,0,0,120
"ITIS:562674","Rallina forbesi","Rallina forbesi",80,0,0,0,0,0,0,0,20,0,"Invertebrate",0,0,100,0,0,0,0,0,0,85.13
"ITIS:562676","Rallina mayri","Rallina mayri",60,0,10,0,0,0,0,0,20,10,"Invertebrate",0,20,80,0,0,0,0,0,0,122.89
"ITIS:176313","Rallina tricolor","Rallina tricolor",50,0,30,0,0,0,0,0,20,0,"Omnivore",0,50,50,0,0,0,0,0,0,178
"ITIS:176310","Rallina canningi","Rallina canningi",90,0,0,10,0,0,0,0,0,0,"Invertebrate",0,30,70,0,0,0,0,0,0,119.67
"ITIS:176312","Rallina fasciata","Rallina fasciata",60,0,10,0,0,0,0,0,20,10,"Invertebrate",0,20,80,0,0,0,0,0,0,100
"ITIS:176311","Rallina eurizonoides","Rallina eurizonoides",40,0,0,0,0,0,0,0,30,30,"PlantSeed",0,0,100,0,0,0,0,0,0,109
"ITIS:176354","Anurolimnas castaneiceps","Anurolimnas castaneiceps",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,0,126
"ITIS:558674","Anurolimnas viridis","Anurolimnas viridis",60,0,0,0,0,0,0,0,40,0,"Invertebrate",0,0,100,0,0,0,0,0,0,64.34
"ITIS:558673","Anurolimnas fasciatus","Anurolimnas fasciatus",80,0,0,0,0,0,0,0,20,0,"Invertebrate",0,0,100,0,0,0,0,0,0,69
"ITIS:176270","Laterallus melanophaius","Laterallus melanophaius",80,0,0,0,0,0,0,0,20,0,"Invertebrate",0,50,50,0,0,0,0,0,0,52.1
"ITIS:176269","Laterallus levraudi","Laterallus levraudi",70,0,0,0,0,0,0,0,30,0,"Invertebrate",0,30,70,0,0,0,0,0,0,43.51
"ITIS:176271","Laterallus ruber","Laterallus ruber",70,0,0,0,0,0,0,0,30,0,"Invertebrate",0,30,70,0,0,0,0,0,0,44.4
"ITIS:560744","Laterallus albigularis","Laterallus albigularis",40,0,0,0,0,0,0,0,30,30,"PlantSeed",0,20,80,0,0,0,0,0,0,47.29
"ITIS:176266","Laterallus exilis","Laterallus exilis",60,0,0,0,0,0,0,0,40,0,"Invertebrate",0,20,80,0,0,0,0,0,0,33.53
"ITIS:176263","Laterallus jamaicensis","Laterallus jamaicensis",70,0,0,0,0,0,0,0,30,0,"Invertebrate",0,50,50,0,0,0,0,0,0,32.56
"ITIS:176272","Laterallus spilonotus","Laterallus spilonotus",80,0,0,0,0,0,0,0,20,0,"Invertebrate",0,30,70,0,0,0,0,0,0,40.24
"ITIS:176268","Laterallus leucopyrrhus","Laterallus leucopyrrhus",60,0,0,0,0,0,0,0,40,0,"Invertebrate",0,0,100,0,0,0,0,0,0,45.5
"ITIS:176275","Laterallus xenopterus","Laterallus xenopterus",70,0,0,0,0,0,0,0,30,0,"Invertebrate",0,30,70,0,0,0,0,0,0,56.9
"ITIS:707956","Nesoclopeus woodfordi","Nesoclopeus woodfordi",40,0,30,0,0,0,0,0,0,30,"Omnivore",0,0,100,0,0,0,0,0,0,553.16
"ITIS:176339","Gallirallus australis","Gallirallus australis",30,10,10,0,0,0,30,0,10,10,"Omnivore",0,20,60,20,0,0,0,0,0,875.72
"ITIS:560161","Gallirallus sylvestris","Gallirallus sylvestris",60,10,0,0,0,0,10,0,0,20,"Invertebrate",0,0,100,0,0,0,0,0,0,494.38
"ITIS:560154","Gallirallus okinawae","Gallirallus okinawae",50,0,50,0,0,0,0,0,0,0,"Omnivore",0,20,80,0,0,0,0,0,0,433
"ITIS:560162","Gallirallus torquatus","Gallirallus torquatus",50,0,10,0,0,0,10,0,10,20,"Omnivore",0,0,100,0,0,0,0,0,0,280
"ITIS:560151","Gallirallus insignis","Gallirallus insignis",50,0,0,0,0,0,0,0,0,50,"Omnivore",0,0,100,0,0,0,0,0,0,353.07
"ITIS:560157","Gallirallus philippensis","Gallirallus philippensis",20,10,10,10,0,10,10,0,10,20,"Omnivore",0,30,40,30,0,0,0,0,0,205.92
"ITIS:560158","Gallirallus rovianae","Gallirallus rovianae",50,0,0,0,0,0,0,0,20,30,"Omnivore",0,10,90,0,0,0,0,0,0,353.07
"ITIS:560155","Gallirallus owstoni","Gallirallus owstoni",30,0,10,10,0,10,20,0,0,20,"Omnivore",0,10,60,30,0,0,0,0,0,226.03
"ITIS:560160","Gallirallus striatus","Gallirallus striatus",40,0,0,0,0,0,0,0,30,30,"PlantSeed",0,20,80,0,0,0,0,0,0,116
"ITIS:176209","Rallus longirostris","Rallus longirostris",30,10,10,10,0,0,10,0,10,20,"Omnivore",10,40,40,10,0,0,0,0,0,259.35
"ITIS:176207","Rallus elegans","Rallus elegans",30,0,30,20,0,0,0,0,20,0,"Omnivore",0,50,50,0,0,0,0,0,0,313.31
"ITIS:176238","Rallus wetmorei","Rallus wetmorei",30,10,10,10,0,0,10,0,10,20,"Omnivore",10,40,40,10,0,0,0,0,0,160.82
"ITIS:176221","Rallus limicola","Rallus limicola",20,0,20,20,0,0,0,0,20,20,"Omnivore",0,50,50,0,0,0,0,0,0,84.1
"ITIS:176235","Rallus semiplumbeus","Rallus semiplumbeus",10,0,0,60,30,0,0,0,0,0,"VertFishScav",0,50,50,0,0,0,0,0,0,160.82
"ITIS:176225","Rallus antarcticus","Rallus antarcticus",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,50,50,0,0,0,0,0,0,60.4
"ITIS:176223","Rallus aquaticus","Rallus aquaticus",20,20,10,10,0,0,10,0,10,20,"Omnivore",10,40,40,10,0,0,0,0,0,110.67
"ITIS:176226","Rallus caerulescens","Rallus caerulescens",30,0,20,10,0,10,0,0,10,20,"Omnivore",0,40,40,20,0,0,0,0,0,162.11
"ITIS:176228","Rallus madagascariensis","Rallus madagascariensis",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,60,40,0,0,0,0,0,0,114
"ITIS:707809","Lewinia mirifica","Lewinia mirifica",50,10,10,0,0,0,0,0,0,30,"Omnivore",0,50,50,0,0,0,0,0,0,84.2
"ITIS:560785","Lewinia pectoralis","Lewinia pectoralis",50,10,10,0,0,0,0,0,0,30,"Omnivore",0,50,50,0,0,0,0,0,0,78.05
"ITIS:560784","Lewinia muelleri","Lewinia muelleri",70,10,10,0,0,0,0,0,0,10,"Invertebrate",0,50,50,0,0,0,0,0,0,93
"ITIS:176306","Dryolimnas cuvieri","Dryolimnas cuvieri",80,20,0,0,0,0,0,0,0,0,"Invertebrate",0,50,50,0,0,0,0,0,0,182.38
"ITIS:176278","Crecopsis egregia","Crecopsis egregia",30,0,30,0,0,0,0,0,20,20,"Omnivore",0,30,40,30,0,0,0,0,0,119
"ITIS:176277","Crex crex","Crex crex",30,20,10,0,0,0,0,0,20,20,"Omnivore",0,0,70,30,0,0,0,0,0,154.91
"ITIS:562795","Rougetius rougetii","Rougetius rougetii",50,0,0,0,0,0,0,0,50,0,"Omnivore",0,50,50,0,0,0,0,0,0,193.39
"ITIS:176330","Aramidopsis plateni","Aramidopsis plateni",70,0,30,0,0,0,0,0,0,0,"Invertebrate",0,70,30,0,0,0,0,0,0,191
"ITIS:176302","Atlantisia rogersi","Atlantisia rogersi",60,0,0,0,0,0,20,0,20,0,"Invertebrate",0,0,70,30,0,0,0,0,0,39.27
"ITIS:176325","Aramides mangle","Aramides mangle",70,10,10,0,0,0,10,0,0,0,"Invertebrate",0,60,40,0,0,0,0,0,0,183
"ITIS:176322","Aramides axillaris","Aramides axillaris",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,0,292
"ITIS:176323","Aramides cajanea","Aramides cajanea",50,0,20,0,0,0,10,0,10,10,"Omnivore",0,50,50,0,0,0,0,0,0,397
"ITIS:176327","Aramides wolfi","Aramides wolfi",70,10,10,0,0,0,10,0,0,0,"Invertebrate",0,30,70,0,0,0,0,0,0,454
"ITIS:176328","Aramides ypecaha","Aramides ypecaha",50,30,0,0,0,0,20,0,0,0,"Omnivore",0,30,70,0,0,0,0,0,0,700.07
"ITIS:176326","Aramides saracura","Aramides saracura",70,10,10,0,0,0,10,0,0,0,"Invertebrate",0,30,70,0,0,0,0,0,0,540
"ITIS:176324","Aramides calopterus","Aramides calopterus",70,10,10,0,0,0,10,0,0,0,"Invertebrate",0,30,70,0,0,0,0,0,0,431.33
"ITIS:176308","Amaurolimnas concolor","Amaurolimnas concolor",60,0,20,0,0,0,10,0,10,0,"Invertebrate",0,10,60,30,0,0,0,0,0,133
"ITIS:176335","Gymnocrex rosenbergii","Gymnocrex rosenbergii",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,0,300
"ITIS:176334","Gymnocrex plumbeiventris","Gymnocrex plumbeiventris",80,0,0,0,20,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,0,288
"ITIS:176381","Amaurornis akool","Amaurornis akool",50,0,0,0,0,0,0,0,50,0,"Omnivore",0,60,40,0,0,0,0,0,0,131.43
"ITIS:707812","Amaurornis olivacea","Amaurornis olivacea",40,0,30,0,0,0,0,0,0,30,"Omnivore",0,30,70,0,0,0,0,0,0,292
"ITIS:707811","Amaurornis isabellina","Amaurornis isabellina",40,0,10,10,0,0,0,0,20,20,"Omnivore",0,0,100,0,0,0,0,0,0,157.35
"ITIS:176385","Amaurornis phoenicurus","Amaurornis phoenicurus",40,0,0,20,0,0,0,0,20,20,"Omnivore",0,20,60,20,0,0,0,0,0,180
"ITIS:558539","Amaurornis flavirostra","Amaurornis flavirostra",40,0,20,20,0,0,0,0,10,10,"Omnivore",0,20,60,20,0,0,0,0,0,86.2
"ITIS:176384","Amaurornis olivieri","Amaurornis olivieri",40,0,10,10,0,0,0,0,20,20,"Omnivore",0,0,100,0,0,0,0,0,0,157.35
"ITIS:176254","Amaurornis bicolor","Amaurornis bicolor",60,0,0,0,0,0,0,0,40,0,"Invertebrate",0,60,40,0,0,0,0,0,0,157.35
"ITIS:176249","Porzana parva","Porzana parva",80,0,0,0,0,0,0,0,10,10,"Invertebrate",0,50,50,0,0,0,0,0,0,49.7
"ITIS:176251","Porzana pusilla","Porzana pusilla",70,0,0,10,0,0,0,0,10,10,"Invertebrate",0,50,50,0,0,0,0,0,0,35.4
"ITIS:176241","Porzana porzana","Porzana porzana",40,0,0,20,0,0,0,0,20,20,"Omnivore",0,30,50,20,0,0,0,0,0,87.1
"ITIS:176246","Porzana fluminea","Porzana fluminea",40,0,20,0,0,0,0,0,20,20,"Omnivore",0,40,40,20,0,0,0,0,0,60.79
"ITIS:176242","Porzana carolina","Porzana carolina",40,0,0,0,0,0,0,0,30,30,"PlantSeed",0,40,40,20,0,0,0,0,0,74.8
"ITIS:176273","Porzana spiloptera","Porzana spiloptera",40,0,0,0,0,0,0,0,30,30,"PlantSeed",0,60,40,0,0,0,0,0,0,61.06
"ITIS:176253","Porzana albicollis","Porzana albicollis",60,0,0,0,0,0,0,0,40,0,"Invertebrate",0,0,100,0,0,0,0,0,0,100
"ITIS:176247","Porzana fusca","Porzana fusca",40,0,0,0,0,0,0,0,30,30,"PlantSeed",0,20,80,0,0,0,0,0,0,57.27
"ITIS:176250","Porzana paykullii","Porzana paykullii",70,0,0,0,0,0,0,0,30,0,"Invertebrate",0,20,80,0,0,0,0,0,0,111
"ITIS:176252","Porzana tabuensis","Porzana tabuensis",40,0,0,0,0,0,20,0,20,20,"Omnivore",0,30,50,20,0,0,0,0,0,42.23
"ITIS:562427","Porzana atra","Porzana atra",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,0,77.4
"ITIS:176245","Porzana flaviventer","Porzana flaviventer",60,0,0,0,0,0,0,0,40,0,"Invertebrate",0,30,50,20,0,0,0,0,0,24.92
"ITIS:176243","Porzana cinerea","Porzana cinerea",40,0,10,10,0,0,0,0,20,20,"Omnivore",0,20,60,20,0,0,0,0,0,52.1
"ITIS:558451","Aenigmatolimnas marginalis","Aenigmatolimnas marginalis",60,0,20,20,0,0,0,0,0,0,"Invertebrate",0,20,60,20,0,0,0,0,0,51.2
"ITIS:176320","Cyanolimnas cerverai","Cyanolimnas cerverai",50,0,10,0,0,0,0,0,20,20,"Omnivore",0,30,70,0,0,0,0,0,0,175
"ITIS:707813","Neocrex colombiana","Neocrex colombiana",60,0,0,0,0,0,0,0,40,0,"Invertebrate",0,20,80,0,0,0,0,0,0,62.1
"ITIS:176362","Neocrex erythrops","Neocrex erythrops",60,0,0,0,0,0,0,0,40,0,"Invertebrate",0,20,80,0,0,0,0,0,0,58.3
"ITIS:176394","Pardirallus maculatus","Pardirallus maculatus",60,0,0,20,0,0,0,0,0,20,"Invertebrate",0,50,50,0,0,0,0,0,0,171
"ITIS:561837","Pardirallus nigricans","Pardirallus nigricans",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,60,40,0,0,0,0,0,0,217
