"level","cond.estimate","cond.std.error","estimate","cond.var","var","std.error","upr.ci","lwr.ci","sig","metric","model_id"
"382",0.0155360151529444,0.105267673101137,0.0232626995421851,0.0110812830001279,0.0126092194761365,0.112290780904474,0.247844261351132,-0.201318862266762,FALSE,"SES_FDiv","base"
"39",-0.016802104133508,0.107567130622232,-0.00907541974426724,0.0115706875903004,0.0130986240663089,0.114449220470517,0.219823021196766,-0.2379738606853,FALSE,"SES_FDiv","base"
"403",-0.00282912066770595,0.112037815329035,0.00489756372153477,0.012552472063703,0.0140804085397116,0.118660897264902,0.242219358251338,-0.232424230808269,FALSE,"SES_FDiv","base"
"41",-0.0177053213688451,0.102884094966935,-0.00997863697960442,0.0105851369971653,0.0121130734731738,0.110059408835291,0.210140180690979,-0.230097454650187,FALSE,"SES_FDiv","base"
"420",-0.0141116492686565,0.102853979964749,-0.00638496487941582,0.010578941194589,0.0121068776705975,0.110031257697972,0.213677550516528,-0.22644748027536,FALSE,"SES_FDiv","base"
"439",0.00739910487484994,0.110024283352075,0.0151257892640907,0.0121053429271377,0.0136332794031463,0.116761634979758,0.248649059223607,-0.218397480695426,FALSE,"SES_FDiv","base"
"440",0.0336665894755888,0.110024283352075,0.0413932738648295,0.0121053429271377,0.0136332794031463,0.116761634979758,0.274916543824346,-0.192129996094687,FALSE,"SES_FDiv","base"
"441",-0.002660912952868,0.110024283352075,0.00506577143637272,0.0121053429271377,0.0136332794031463,0.116761634979758,0.238589041395889,-0.228457498523144,FALSE,"SES_FDiv","base"
"442",0.0179686651985497,0.110373158618802,0.0256953495877905,0.0121822341434913,0.0137101706194998,0.117090437779948,0.259876225147686,-0.208485525972105,FALSE,"SES_FDiv","base"
"443",0.0377821930229167,0.110382493899805,0.0455088774121574,0.0121842949595405,0.013712231435549,0.117099237553235,0.279707352518628,-0.188689597694313,FALSE,"SES_FDiv","base"
"444",0.00432696613402447,0.111166230448033,0.0120536505232652,0.0123579307920252,0.0138858672680338,0.117838309848851,0.247730270220967,-0.223622969174436,FALSE,"SES_FDiv","base"
"445",0.0262306876004062,0.109481490158836,0.0339573719896469,0.0119861966873993,0.0135141331634078,0.116250303928238,0.266457979846124,-0.19854323586683,FALSE,"SES_FDiv","base"
"446",-0.00699868733051682,0.112431237451726,0.000727997058723898,0.0126407831549264,0.0141687196309349,0.119032431004894,0.238792859068512,-0.237336864951065,FALSE,"SES_FDiv","base"
"447",-0.0244504686240141,0.111688508297146,-0.0167237842347734,0.0124743228856416,0.0140022593616502,0.118331142822379,0.219938501409984,-0.253386069879531,FALSE,"SES_FDiv","base"
"448",-0.0196826720377055,0.110151254860054,-0.0119559876484648,0.0121332989472445,0.0136612354232531,0.116881287737829,0.221806587827192,-0.245718563124122,FALSE,"SES_FDiv","base"
"449",0.0164104659574972,0.112634930061569,0.0241371503467379,0.0126866274699745,0.014214563945983,0.119224846177225,0.262586842701188,-0.214312542007712,FALSE,"SES_FDiv","base"
"459",-0.0282641130002077,0.111238866300187,-0.020537428610967,0.0123740853757508,0.0139020218517593,0.11790683547513,0.215276242339293,-0.256351099561227,FALSE,"SES_FDiv","base"
"46",0.0443323436413858,0.10199620353011,0.0520590280306265,0.0104032255345556,0.0119311620105641,0.109229858603608,0.270518745237842,-0.166400689176589,FALSE,"SES_FDiv","base"
"47",-0.0293486697723457,0.103896993383293,-0.021621985383105,0.0107945852340881,0.0123225217100966,0.111006854338354,0.200391723293604,-0.243635694059814,FALSE,"SES_FDiv","base"
"475",-0.0245479162625642,0.106126952508392,-0.0168212318733235,0.0112629300487185,0.012790866524727,0.113096713147319,0.209372194421315,-0.243014658167962,FALSE,"SES_FDiv","base"
"515",-0.0030501692655101,0.112917443920977,0.00467651512373062,0.0127503491416471,0.0142782856176556,0.119491780544335,0.243660076212401,-0.23430704596494,FALSE,"SES_FDiv","base"
"516",-0.00479112501778964,0.106637937841921,0.00293555937145108,0.0113716497871774,0.0128995862631859,0.113576345526636,0.230088250424724,-0.224217131681822,FALSE,"SES_FDiv","base"
"56",0.0340446366743468,0.107371030843972,0.0417713210635875,0.0115285382644973,0.0130564747405058,0.114264932243037,0.270301185549661,-0.186758543422486,FALSE,"SES_FDiv","base"
"58",-0.0206024509559491,0.108304426073945,-0.0128757665667084,0.0117298487072067,0.0132577851832153,0.115142456041268,0.217409145515827,-0.243160678649244,FALSE,"SES_FDiv","base"
"59",0.0297841586514355,0.104946811369422,0.0375108430406763,0.011013833216609,0.0125417696926175,0.111990042828001,0.261490928696678,-0.186469242615326,FALSE,"SES_FDiv","base"
"67",0.126874676883187,0.0886948861125585,0.134601361272428,0.00786678282251973,0.00939471929852827,0.0969263601840504,0.328454081640529,-0.0592513590956729,FALSE,"SES_FDiv","base"
"69",0.00762919061204688,0.111843128947883,0.0153558750012876,0.0125088854928527,0.0140368219688612,0.118477094701302,0.252310064403891,-0.221598314401316,FALSE,"SES_FDiv","base"
"77",0.00126293210818498,0.113100633285651,0.0089896164974257,0.0127917532496153,0.0143196897256238,0.119664905990118,0.248319428477662,-0.230340195482811,FALSE,"SES_FDiv","base"
"91",0.0260219037259335,0.10962644164873,0.0337485881151742,0.0120179567085624,0.0135458931845709,0.116386825648657,0.266522239412489,-0.19902506318214,FALSE,"SES_FDiv","base"
"Global",-1.74542552813746e-09,1.7858948249192e-05,0.00576282264351386,3.1894203256732e-10,0.00143481155565487,0.0378789064738526,0.0815206355912191,-0.0699949903041914,FALSE,"SES_FDiv","climate"
"Polar/Temperate",-6.87894881605128e-10,1.78589484214196e-05,0.00576282370104451,3.18942038718925e-10,0.00143481155565488,0.0378789064738527,0.0815206366487499,-0.0699949892466609,FALSE,"SES_FDiv","climate"
"Temperate",3.08492159666546e-09,1.78589468046746e-05,0.00576282747386099,3.18941980972195e-10,0.00143481155565482,0.0378789064738519,0.0815206404215649,-0.0699949854738429,FALSE,"SES_FDiv","climate"
"Temperate/Tropical",-8.93102334319524e-11,1.78589484243125e-05,0.00576282429962916,3.18942038822254e-10,0.00143481155565488,0.0378789064738527,0.0815206372473346,-0.0699949886480763,FALSE,"SES_FDiv","climate"
"Tropical",-5.62290953512952e-10,1.78589483713114e-05,0.00576282382664844,3.18942036929167e-10,0.00143481155565488,0.0378789064738527,0.0815206367743538,-0.0699949891210569,FALSE,"SES_FDiv","climate"
"Freshwater",0,0,0.00772744762756806,0,0.00152827418799625,0.0390931475836399,0.0859137427948479,-0.0704588475397118,FALSE,"SES_FDiv","realm"
"Marine",0,0,0.00772744762756806,0,0.00152827418799625,0.0390931475836399,0.0859137427948479,-0.0704588475397118,FALSE,"SES_FDiv","realm"
"Terrestrial",0,0,0.00772744762756806,0,0.00152827418799625,0.0390931475836399,0.0859137427948479,-0.0704588475397118,FALSE,"SES_FDiv","realm"
"Amphibians",-0.0128950376630825,0.0427318702782152,0.0263278135594678,0.00182601273747421,0.00452977324117894,0.067303590106167,0.160934993771802,-0.108279366652866,FALSE,"SES_FDiv","taxa"
"Birds",-0.0429898372248727,0.0166181033520054,-0.00376698600232237,0.000276161359017933,0.00297992186272266,0.0545886605690473,0.105410335135772,-0.112944307140417,FALSE,"SES_FDiv","taxa"
"Mammals",0.0558848748840919,0.0271498741184286,0.0951077261066422,0.000737115664646522,0.00344087616835125,0.0586589819921148,0.212425690090872,-0.0222102378775874,FALSE,"SES_FDiv","taxa"
"108",-0.00300031772426917,0.0367057997865165,-0.016152887697729,0.00134731573796783,0.00196252207483827,0.0443003620170115,0.072447836336294,-0.104753611731752,FALSE,"SES_FEve","base"
"166",0.0108397520463326,0.0298994147282841,-0.00231281792712716,0.000893975001093933,0.00150918133796437,0.0388481832003039,0.0753835484734806,-0.0800091843277349,FALSE,"SES_FEve","base"
"169",0.00207614918345573,0.0330974267717553,-0.0110764207900041,0.00109543965891171,0.00171064599578215,0.0413599564286781,0.071643492067352,-0.0937963336473602,FALSE,"SES_FEve","base"
"171",-0.000712894677079426,0.0379936603606584,-0.0138654646505392,0.00144351822760107,0.00205872456447151,0.0453731700950188,0.0768808755394983,-0.104611804840577,FALSE,"SES_FEve","base"
"172",-0.0178681600869849,0.0401020042720287,-0.0310207300604447,0.0016081707466338,0.00222337708350424,0.047152699641741,0.0632846692230373,-0.125326129343927,FALSE,"SES_FEve","base"
"195",0.0239407741765213,0.0119633035821745,0.0107882042030615,0.00014312063259927,0.00075832696946971,0.0275377371886237,0.0658636785803089,-0.0442872701741859,FALSE,"SES_FEve","base"
"217",-0.0179535263785994,0.0305449751049396,-0.0311060963520592,0.00093299550416138,0.00154820184103182,0.0393471961012703,0.0475882958504814,-0.1098004885546,FALSE,"SES_FEve","base"
"311",-0.0130856488558306,0.0379672390894402,-0.0262382188292904,0.00144151124407472,0.00205671758094516,0.0453510482893743,0.0644638777494582,-0.116940315408039,FALSE,"SES_FEve","base"
"312",0.00415331386430133,0.0380124938348322,-0.00899925610915847,0.00144494968754316,0.0020601560244136,0.0453889416533763,0.0817786271975941,-0.0997771394159111,FALSE,"SES_FEve","base"
"321",0.00621377306553635,0.0388660332014919,-0.00693879690792345,0.00151056853681947,0.00212577487368991,0.0461061262056346,0.0852734555033458,-0.0991510493191927,FALSE,"SES_FEve","base"
"328",0.0184226978249125,0.0379019368053874,0.00527012785145269,0.00143655681359958,0.00205176315047002,0.0452963922456306,0.0958629123427139,-0.0853226566398085,FALSE,"SES_FEve","base"
"333",-0.108856347525222,0.0379790467607268,-0.122008917498682,0.00144240799285347,0.00205761432972391,0.0453609339600047,-0.0312870495786724,-0.212730785418691,TRUE,"SES_FEve","base"
"337",-0.125882435594506,0.039972878175734,-0.139035005567966,0.00159783098965207,0.00221303732652251,0.0470429306753152,-0.0449491442173358,-0.233120866918597,TRUE,"SES_FEve","base"
"339",0.00152736226812927,0.0375290856674719,-0.0116252077053305,0.00140843227103644,0.00202363860790688,0.0449848708779617,0.0783445340505928,-0.101594949461254,FALSE,"SES_FEve","base"
"341",0.012459477422407,0.0389944200162635,-0.000693092551052755,0.00152056479240477,0.00213577112927521,0.0462144039156106,0.0917357152801685,-0.093121900382274,FALSE,"SES_FEve","base"
"357",-0.0182622302528596,0.0388119533981672,-0.0314148002263194,0.0015063677265815,0.00212157406345194,0.0460605477980011,0.0607062953696828,-0.123535895822322,FALSE,"SES_FEve","base"
"362",0.0144540650722948,0.0406172382373696,0.00130149509883504,0.00164976004203124,0.00226496637890168,0.0475916629138096,0.0964848209264542,-0.0938818307287842,FALSE,"SES_FEve","base"
"363",0.00234015320630949,0.0375889860519752,-0.0108124167671503,0.00141293187241558,0.00202813820928602,0.045034855493118,0.0792572942190858,-0.100882127753386,FALSE,"SES_FEve","base"
"366",0.0312671318012256,0.0383980009509716,0.0181145618277658,0.00147440647703081,0.00208961281390126,0.0457122829653175,0.109539127758401,-0.0733100041028691,FALSE,"SES_FEve","base"
"372",-0.00103624845743504,0.0379242839774414,-0.0141888184308948,0.00143825131520162,0.00205345765207206,0.0453150929831558,0.0764413675354168,-0.104819004397206,FALSE,"SES_FEve","base"
"373",-0.00193772040074583,0.0381059533049994,-0.0150902903742056,0.00145206367728279,0.00206727001415323,0.045467241109982,0.0758441918457583,-0.10602477259417,FALSE,"SES_FEve","base"
"374",-0.00423170361897546,0.0353189017625986,-0.0173842735924353,0.00124742482171609,0.00186263115858653,0.0431582107899126,0.0689321479873899,-0.10370069517226,FALSE,"SES_FEve","base"
"376",0.00321781294727533,0.0376759632388118,-0.00993475702618447,0.0014194782059723,0.00203468454284274,0.0451074776821176,0.0802801983380507,-0.10014971239042,FALSE,"SES_FEve","base"
"377",0.0035057508952395,0.0378482584927105,-0.0096468190782203,0.00143249067093104,0.00204769700780148,0.0452514862496413,0.0808561534210623,-0.100149791577503,FALSE,"SES_FEve","base"
"382",-0.00957669107748318,0.0380561038662343,-0.022729261050943,0.00144826704147761,0.00206347337834805,0.0454254705902763,0.0681216801296096,-0.113580202231496,FALSE,"SES_FEve","base"
"39",-0.00172374344155354,0.0386561239807575,-0.0148763134150133,0.00149429592121569,0.00210950225808613,0.0459293180668528,0.0769823227186923,-0.106734949548719,FALSE,"SES_FEve","base"
"403",-0.0161886246056579,0.0386191724251805,-0.0293411945791177,0.00149144047880582,0.00210664681567626,0.0458982223585649,0.062455250138012,-0.121137639296247,FALSE,"SES_FEve","base"
"41",0.00847175883613943,0.0398073280872416,-0.00468081113732037,0.0015846233694453,0.00219982970631574,0.0469023422263296,0.0891238733153387,-0.0984854955899795,FALSE,"SES_FEve","base"
"420",0.00603400526243842,0.0375951948273214,-0.00711856471102138,0.00141339867410425,0.00202860501097469,0.0450400378660442,0.0829615110210669,-0.0971986404431097,FALSE,"SES_FEve","base"
"439",0.00907288655291228,0.0381988062961839,-0.00407968342054752,0.00145914880245338,0.00207435513932382,0.0455450890802051,0.0870104947398627,-0.0951698615809578,FALSE,"SES_FEve","base"
"440",0.0255406271678458,0.0381988062961839,0.012388057194386,0.00145914880245338,0.00207435513932382,0.0455450890802051,0.103478235354796,-0.0787021209660242,FALSE,"SES_FEve","base"
"441",0.00177612148384884,0.0381988062961839,-0.011376448489611,0.00145914880245338,0.00207435513932382,0.0455450890802051,0.0797137296707993,-0.102466626650021,FALSE,"SES_FEve","base"
"442",0.0235905425483029,0.0383591056260885,0.0104379725748431,0.00147142098443341,0.00208662732130385,0.0456796160371763,0.101797204649196,-0.0809212594995094,FALSE,"SES_FEve","base"
"443",0.0118259747170593,0.038713821036449,-0.00132659525640052,0.0014987599392422,0.00211396627611265,0.0459778889914777,0.0906291827265548,-0.0932823732393559,FALSE,"SES_FEve","base"
"444",0.012555055683807,0.0388251913804376,-0.000597514289652804,0.0015073954857276,0.00212260182259804,0.0460717030572785,0.0915458918249042,-0.0927409204042098,FALSE,"SES_FEve","base"
"445",0.0219662971455385,0.0389647366423525,0.00881372717207875,0.00151825070160789,0.00213345703847833,0.0461893606632342,0.101192448498547,-0.0835649941543897,FALSE,"SES_FEve","base"
"446",-0.0178318800165978,0.0402685997696514,-0.0309844499900576,0.00162156012740837,0.00223676646427881,0.0472944654719642,0.0636044809538708,-0.125573380933986,FALSE,"SES_FEve","base"
"447",0.0132881563775414,0.0400872822385274,0.000135586404081582,0.00160699019727136,0.0022221965341418,0.0471401796150778,0.0944159456342372,-0.0941447728260741,FALSE,"SES_FEve","base"
"448",-0.0128712014902045,0.038690750954941,-0.0260237714636643,0.00149697420945727,0.00211218054632771,0.0459584654479205,0.0658931594321768,-0.117940702359505,FALSE,"SES_FEve","base"
"449",0.0118283152824675,0.0397082675506491,-0.00132425469099226,0.00157674651187393,0.00219195284874437,0.0468182960897166,0.0923123374884409,-0.0949608468704254,FALSE,"SES_FEve","base"
"459",-0.00187333888662608,0.0396837733887958,-0.0150259088600859,0.00157480187037329,0.00219000820724373,0.0467975235161406,0.0785691381721954,-0.108620955892367,FALSE,"SES_FEve","base"
"46",0.00742036452253605,0.0377063170638362,-0.00573220545092375,0.00142176634651854,0.00203697268338898,0.0451328337620073,0.0845334620730908,-0.0959978729749383,FALSE,"SES_FEve","base"
"47",0.000962812866339653,0.037812350079452,-0.0121897571071201,0.00142977381853104,0.00204498015540148,0.0452214568031756,0.078253156499231,-0.102632670713471,FALSE,"SES_FEve","base"
"475",0.0201665650310035,0.0379541740385313,0.00701399505754367,0.00144051932694712,0.00205572566381756,0.0453401109815312,0.097694217020606,-0.0836662269055186,FALSE,"SES_FEve","base"
"515",0.0140826898089932,0.0391623430525747,0.000930119835533403,0.00153368911336755,0.00214889545023799,0.046356180280929,0.0936424803973914,-0.0917822407263246,FALSE,"SES_FEve","base"
"516",0.00440375258316016,0.0387318328354592,-0.00874881739029964,0.00150015487479396,0.0021153612116644,0.0459930561244238,0.083237294858548,-0.100734929639147,FALSE,"SES_FEve","base"
"56",0.0328371519316746,0.0384111368922781,0.0196845819582148,0.00147541543735732,0.00209062177422776,0.0457233176205289,0.111131217199273,-0.0717620532828429,FALSE,"SES_FEve","base"
"58",0.000741781978121421,0.0385496992574468,-0.0124107879953384,0.0014860793128396,0.00210128564971004,0.0458397823916087,0.079268776787879,-0.104090352778556,FALSE,"SES_FEve","base"
"59",0.0276339987180561,0.037839386485514,0.0144814287445963,0.0014318191696001,0.00204702550647054,0.0452440659807509,0.104969560706098,-0.0760067032169055,FALSE,"SES_FEve","base"
"67",0.000396029301891047,0.0363905551770492,-0.0127565406715688,0.00132427250609386,0.0019394788429643,0.0440395145632227,0.0753224884548766,-0.100835569798014,FALSE,"SES_FEve","base"
"69",-0.0324663554181717,0.0372271072577215,-0.0456189253916315,0.0013858575147779,0.00200106385164834,0.0447332521917236,0.0438475789918156,-0.135085429775079,FALSE,"SES_FEve","base"
"77",0.0169239217944912,0.0405587868354417,0.00377135182103137,0.0016450151895628,0.00226022152643324,0.0475417871606993,0.0988549261424301,-0.0913122225003673,FALSE,"SES_FEve","base"
"91",-0.000577954858898118,0.0367712300624654,-0.0137305248323579,0.00135212336030676,0.0019673296971772,0.0443545904859598,0.0749786561395617,-0.102439705804278,FALSE,"SES_FEve","base"
"Global",6.47531071342492e-09,3.57555257322276e-05,-0.01314980791595,1.27845762038799e-09,0.00061510176229187,0.024801245176238,0.036452682436526,-0.0627522982684261,FALSE,"SES_FEve","climate"
"Polar/Temperate",-8.03240525967287e-10,3.57555316749735e-05,-0.0131498151945013,1.27845804536003e-09,0.000615101762292295,0.0248012451762466,0.0364526751579919,-0.0627523055469945,FALSE,"SES_FEve","climate"
"Temperate",3.54834407354289e-09,3.57554719625549e-05,-0.0131498108429167,1.27845377526505e-09,0.000615101762288025,0.0248012451761605,0.0364526795094043,-0.0627523011952377,FALSE,"SES_FEve","climate"
"Temperate/Tropical",-2.90633639631171e-09,3.57555309844846e-05,-0.0131498172975971,1.27845799598244e-09,0.000615101762292245,0.0248012451762456,0.0364526730548941,-0.0627523076500883,FALSE,"SES_FEve","climate"
"Tropical",-6.31407786462975e-09,3.5755529094832e-05,-0.0131498207053386,1.27845786085138e-09,0.00061510176229211,0.0248012451762429,0.0364526696471471,-0.0627523110578244,FALSE,"SES_FEve","climate"
"Freshwater",7.34276672585621e-11,2.88383551105817e-06,0.00514024611757334,8.31650725484015e-12,0.000137646220975274,0.0117322726261911,0.0286047913699556,-0.0183242991348089,FALSE,"SES_FEve","realm"
"Marine",4.34136113159887e-10,2.88383513143307e-06,0.00514024647828179,8.31650506528759e-12,0.000137646220975272,0.011732272626191,0.0286047917306639,-0.0183242987741003,FALSE,"SES_FEve","realm"
"Terrestrial",-5.07563780432784e-10,2.88383364747448e-06,0.0051402455365819,8.31649650630598e-12,0.000137646220975263,0.0117322726261907,0.0286047907889632,-0.0183242997157994,FALSE,"SES_FEve","realm"
"Amphibians",5.1231713014256e-11,1.67091725407575e-06,0.00513036734290894,2.79196446996805e-12,0.000137709629856205,0.0117349746423333,0.0286003166275755,-0.0183395819417576,FALSE,"SES_FEve","taxa"
"Birds",-3.29692878055377e-10,1.67091712094757e-06,0.00513036696198435,2.79196402507573e-12,0.000137709629856205,0.0117349746423333,0.0286003162466509,-0.0183395823226822,FALSE,"SES_FEve","taxa"
"Mammals",2.78461165039957e-10,1.67091721076148e-06,0.00513036757013839,2.79196432521892e-12,0.000137709629856205,0.0117349746423333,0.028600316854805,-0.0183395817145282,FALSE,"SES_FEve","taxa"
"108",-0.0242710056457552,0.113099688213973,-0.000597247024955255,0.0127915394740979,0.0142483982406375,0.119366654642901,0.238136062260846,-0.239330556310756,FALSE,"SES_FRic","base"
"166",-0.0210187782757369,0.0466881757496641,0.00265498034506301,0.00217978575483152,0.00363664452137113,0.0603045978460277,0.123264176037118,-0.117954215346992,FALSE,"SES_FRic","base"
"169",-0.0873552457062808,0.0611833304391396,-0.0636814870854808,0.00374339992362494,0.00520025869016455,0.0721128191805351,0.0805441512755894,-0.207907125446551,FALSE,"SES_FRic","base"
"171",-0.00927542800059444,0.117341196535084,0.0143983306202055,0.0137689564042851,0.0152258151708247,0.123392929987195,0.261184190594595,-0.232387529354184,FALSE,"SES_FRic","base"
"172",-0.00982401440956957,0.118260148360334,0.0138497442112304,0.0139854626902082,0.0154423214567479,0.124267137477081,0.262384019165393,-0.234684530742932,FALSE,"SES_FRic","base"
"195",0.028031722516583,0.0122963347077372,0.051705481137383,0.000151199847244702,0.00160805861378431,0.0401006061523303,0.131906693442044,-0.0284957311672777,FALSE,"SES_FRic","base"
"217",-0.155453703195526,0.0471389840214377,-0.131779944574726,0.00222208381457336,0.00367894258111297,0.0606542874091599,-0.0104713697564059,-0.253088519393045,TRUE,"SES_FRic","base"
"311",-0.0375729613207828,0.105529892959738,-0.0138992026999828,0.0111365583080938,0.0125934170746334,0.112220395092128,0.210541587484274,-0.23833999288424,FALSE,"SES_FRic","base"
"312",-0.0165333796405493,0.106119152410608,0.00714037898025061,0.0112612745083459,0.0127181332748855,0.112774701395683,0.232689781771617,-0.218409023811116,FALSE,"SES_FRic","base"
"321",-0.0107410447486296,0.116596117203125,0.0129327138721703,0.0135946545468449,0.0150515133133846,0.122684609113713,0.258301932099596,-0.232436504355256,FALSE,"SES_FRic","base"
"328",-0.105568132990681,0.106911646985257,-0.0818943743698812,0.0114301002611001,0.0128869590276397,0.113520742719733,0.145147111069584,-0.308935859809346,FALSE,"SES_FRic","base"
"333",0.0258470914409183,0.107601032393103,0.0495208500617183,0.0115779821720616,0.0130348409386012,0.114170227899401,0.27786130586052,-0.178819605737084,FALSE,"SES_FRic","base"
"337",0.0048206905011839,0.117810074020537,0.0284944491219839,0.0138792135407244,0.015336072307264,0.12383889658449,0.276172242290964,-0.219183344046996,FALSE,"SES_FRic","base"
"339",0.0373332504563684,0.0999012834607951,0.0610070090771683,0.00998026643711412,0.0114371252036537,0.10694449590163,0.274896000880428,-0.152881982726091,FALSE,"SES_FRic","base"
"341",-0.012323595184936,0.109903250236514,0.011350163435864,0.0120787244125498,0.0135355831790894,0.116342525239439,0.244035213914741,-0.221334887043013,FALSE,"SES_FRic","base"
"357",-0.0162288127123106,0.116554578696492,0.00744494590848935,0.0135849698151168,0.0150418285816564,0.122645132727135,0.252735211362758,-0.23784531954578,FALSE,"SES_FRic","base"
"362",0.0179606913114581,0.11747322656897,0.0416344499322581,0.0137999589605245,0.0152568177270641,0.123518491437776,0.288671432807811,-0.205402532943295,FALSE,"SES_FRic","base"
"363",0.0770438586503806,0.102671359944494,0.100717617271181,0.0105414081528519,0.0119982669193915,0.109536600820874,0.319790818912929,-0.118355584370568,FALSE,"SES_FRic","base"
"366",0.053504792159237,0.109933600026361,0.077178550780037,0.012085396414756,0.0135422551812956,0.116371195668411,0.309920942116859,-0.155563840556785,FALSE,"SES_FRic","base"
"372",-0.0644504176733039,0.107206683370538,-0.040776659052504,0.0114932729593107,0.0129501317258503,0.113798645536097,0.186820632019691,-0.268373950124699,FALSE,"SES_FRic","base"
"373",0.0481664554287013,0.110743887305022,0.0718402140495012,0.0122642085754273,0.0137210673419669,0.117136959760645,0.306114133570791,-0.162433705471788,FALSE,"SES_FRic","base"
"374",0.054702064338233,0.0698855745770015,0.0783758229590329,0.00488399353395764,0.00634085230049725,0.0796294687945189,0.237634760548071,-0.0808831146300048,FALSE,"SES_FRic","base"
"376",0.0608735819185522,0.114305311046736,0.0845473405393521,0.013065704133491,0.0145225629000307,0.120509596713418,0.325566533966188,-0.156471852887484,FALSE,"SES_FRic","base"
"377",0.133516882038108,0.10452200445226,0.157190640658908,0.0109248494147182,0.0123817081812578,0.111273124254052,0.379736889167013,-0.0653556078491965,FALSE,"SES_FRic","base"
"382",-0.0187224456057013,0.103991817150035,0.00495131301509866,0.0108142980341663,0.0122711568007059,0.110775253557398,0.226501820129895,-0.216599194099698,FALSE,"SES_FRic","base"
"39",0.00145896251575594,0.110642682650147,0.0251327211365559,0.0122418032240212,0.0136986619905608,0.117041283274582,0.259215287685719,-0.208949845412607,FALSE,"SES_FRic","base"
"403",-0.0192916098541237,0.11676831127438,0.00438214876667622,0.0136348385178704,0.01509169728441,0.122848269358628,0.250078687483932,-0.24131438995058,FALSE,"SES_FRic","base"
"41",-0.0297496563135693,0.100441201139882,-0.00607589769276937,0.0100884348864222,0.0115452936529618,0.107449028162016,0.208822158631263,-0.220973954016802,FALSE,"SES_FRic","base"
"420",0.0730203422634758,0.102574737942144,0.0966941008842758,0.0105215768638996,0.0119784356304392,0.109446039811586,0.315586180507447,-0.122197978738895,FALSE,"SES_FRic","base"
"439",0.0646186240218178,0.114831265416367,0.0882923826426178,0.0131862195171241,0.0146430782836637,0.121008587644281,0.330309557931181,-0.153724792645945,FALSE,"SES_FRic","base"
"440",-0.0592520988425297,0.114831265416367,-0.0355783402217297,0.0131862195171241,0.0146430782836637,0.121008587644281,0.206438835066833,-0.277595515510293,FALSE,"SES_FRic","base"
"441",-0.0147139943316044,0.114831265416367,0.00895976428919553,0.0131862195171241,0.0146430782836637,0.121008587644281,0.250976939577758,-0.233057410999367,FALSE,"SES_FRic","base"
"442",-0.0416431412626692,0.113363101610149,-0.0179693826418693,0.012851192806673,0.0143080515732127,0.119616268012393,0.221263153382917,-0.257201918666655,FALSE,"SES_FRic","base"
"443",0.0327227309780399,0.113512269513716,0.0563964895988399,0.0128850353301546,0.0143418940966942,0.119757647341179,0.295911784281198,-0.183118805083518,FALSE,"SES_FRic","base"
"444",0.00300010659143059,0.114969091542618,0.0266738652122306,0.0132178920101348,0.0146747507766744,0.121139385736739,0.268952636685708,-0.215604906261247,FALSE,"SES_FRic","base"
"445",-0.0128841701605574,0.11218808235439,0.0107895884602426,0.0125861658223555,0.0140430245888951,0.118503268262505,0.247796124985252,-0.226216948064766,FALSE,"SES_FRic","base"
"446",0.0036585759473659,0.117659065604517,0.0273323345681659,0.013843655718928,0.0153005144854676,0.123695248435288,0.274722831438742,-0.22005816230241,FALSE,"SES_FRic","base"
"447",-0.0193927007083939,0.116994942701588,0.0042810579124061,0.013687816617748,0.0151446753842876,0.123063704577294,0.250408467066995,-0.241846351242182,FALSE,"SES_FRic","base"
"448",-0.0309304361526124,0.113099914126643,-0.00725667753181247,0.012791590575454,0.0142484493419936,0.119366868694766,0.23147705985772,-0.245990414921345,FALSE,"SES_FRic","base"
"449",-0.00109857617001873,0.118154053277531,0.0225751824507812,0.0139603803059096,0.0154172390724493,0.124166175234841,0.270907532920463,-0.225757168018901,FALSE,"SES_FRic","base"
"459",0.00151858989315839,0.115418506756873,0.0251923485139583,0.0133214317019864,0.014778290468526,0.121565992236834,0.268324332987626,-0.21793963595971,FALSE,"SES_FRic","base"
"46",-0.0357094676800777,0.0994719573320046,-0.0120357090592778,0.00989467029546014,0.0113515290619998,0.106543554765175,0.201051400471071,-0.225122818589627,FALSE,"SES_FRic","base"
"47",0.0182941902161112,0.103083628556816,0.0419679488369111,0.0106262344764396,0.0120830932429792,0.10992312424135,0.261814197319611,-0.177878299645788,FALSE,"SES_FRic","base"
"475",0.062163219419634,0.105626516514654,0.0858369780404339,0.0111569609910206,0.0126138197575602,0.112311262825952,0.310459503692339,-0.138785547611471,FALSE,"SES_FRic","base"
"515",0.000723328118280128,0.118306649248154,0.0243970867390801,0.0139964632563257,0.0154533220228653,0.124311391364047,0.273019869467175,-0.224225695989015,FALSE,"SES_FRic","base"
"516",-0.0656089760984282,0.112928078594109,-0.0419352174776283,0.0127527509349573,0.0142096097014969,0.119204067470439,0.196472917463249,-0.280343352418506,FALSE,"SES_FRic","base"
"56",0.0135932413374316,0.112750231655414,0.0372669999582316,0.0127126147383495,0.0141694735048891,0.119035597637384,0.275338195232999,-0.200804195316536,FALSE,"SES_FRic","base"
"58",0.0113711208907623,0.114029470107296,0.0350448795115623,0.0130027200529506,0.0144595788194902,0.120247988837611,0.275540857186784,-0.20545109816366,FALSE,"SES_FRic","base"
