"Species","fos","ter","aqu","arb","diet_leaves","diet_flowers","diet_seed","diet_fruit","diet_inv","diet_vert","diurnal","nocturnal","crepuscular","wet_warm","wet_cold","dry_warm","dry_cold","bodymass_value","age_at_maturity_min_y","age_at_maturity_max_y","body_size_mm","size_at_maturity_min_mm","size_at_maturity_max_mm","longevity_max_y","litter_size_min_n","litter_size_max_n","reproductive_output_y","offspring_size_min_mm","offspring_size_max_mm","dir","lar","viv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_nect","diet_planto","diet_5cat","forstrat_watbelowsurf","forstrat_wataroundsurf","forstrat_ground","forstrat_understory","forstrat_midhigh","forstrat_canopy","forstrat_aerial","pelagicspecialist"
"ITIS:178344",NA,NA,NA,NA,NA,NA,0,10,90,NA,NA,0,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,80,20,0,0,0
"ITIS:178359",NA,NA,NA,NA,NA,NA,0,10,90,NA,NA,0,NA,NA,NA,NA,NA,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,33,33,33,0,0,0
"ITIS:178166",NA,NA,NA,NA,NA,NA,10,20,70,NA,NA,0,NA,NA,NA,NA,NA,286.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,20,30,30,20,0,0
"ITIS:179796",NA,NA,NA,NA,NA,NA,10,40,50,NA,NA,0,NA,NA,NA,NA,NA,31.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Omnivore",0,0,100,0,0,0,0,0
"ITIS:179788",NA,NA,NA,NA,NA,NA,0,40,60,NA,NA,0,NA,NA,NA,NA,NA,30.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,50,50,0,0,0,0
"ITIS:179022",NA,NA,NA,NA,NA,NA,10,20,70,NA,NA,0,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,50,50,0,0
"ITIS:175790",NA,NA,NA,NA,NA,NA,0,20,10,NA,NA,0,NA,NA,NA,NA,NA,530.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,70,"PlantSeed",0,0,60,40,0,0,0,0
"ITIS:178844",NA,NA,NA,NA,NA,NA,0,20,80,NA,NA,0,NA,NA,NA,NA,NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,60,20,0,0
"ITIS:178562",NA,NA,NA,NA,NA,NA,0,20,80,NA,NA,0,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,50,50,0,0,0,0
"ITIS:178309",NA,NA,NA,NA,NA,NA,0,40,60,NA,NA,0,NA,NA,NA,NA,NA,32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0
"ITIS:950052",NA,NA,NA,NA,NA,NA,0,10,80,NA,NA,0,NA,NA,NA,NA,NA,7.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,"Invertebrate",0,0,20,60,20,0,0,0
"ITIS:175272",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,1881.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,0,70,0,0,"VertFishScav",0,0,100,0,0,0,0,0
"ITIS:1077358",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,1,NA,NA,NA,NA,NA,53.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,10,20,20,50,0,0,0
"ITIS:950029",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,10.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,100,0,0,0,0
"ITIS:176284",NA,NA,NA,NA,NA,NA,20,20,20,NA,NA,0,NA,NA,NA,NA,NA,339.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,0,0,0,20,"Omnivore",0,20,60,20,0,0,0,0
"ITIS:178398",NA,NA,NA,NA,NA,NA,40,0,40,NA,NA,0,NA,NA,NA,NA,NA,37.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,20,"PlantSeed",0,0,100,0,0,0,0,0
"ITIS:179543",NA,NA,NA,NA,NA,NA,50,0,30,NA,NA,0,NA,NA,NA,NA,NA,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,20,"PlantSeed",0,0,90,10,0,0,0,0
"ITIS:178497",NA,NA,NA,NA,NA,NA,20,0,80,NA,NA,0,NA,NA,NA,NA,NA,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,70,20,10,0,0,0
"ITIS:176481",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,218.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0
"ITIS:177098",NA,NA,NA,NA,NA,NA,40,0,20,NA,NA,0,NA,NA,NA,NA,NA,290.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,40,"PlantSeed",0,0,80,20,0,0,0,0
"ITIS:916629",NA,NA,NA,NA,NA,NA,30,30,30,NA,NA,0,NA,NA,NA,NA,NA,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,0,0,0,"Omnivore",0,0,50,20,20,10,0,0
"ITIS:176469",NA,NA,NA,NA,NA,NA,0,0,90,NA,NA,0,NA,NA,NA,NA,NA,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10,0,0,0,0,"Invertebrate",0,40,60,0,0,0,0,0
"ITIS:559494",NA,NA,NA,NA,NA,NA,10,0,30,NA,NA,0,NA,NA,NA,NA,NA,570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,0,0,20,0,0,"VertFishScav",0,0,90,0,0,0,10,0
"ITIS:179757",NA,NA,NA,NA,NA,NA,20,20,50,NA,NA,0,NA,NA,NA,NA,NA,102.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,10,0,0,0,"Omnivore",0,0,60,20,20,0,0,0
"ITIS:175383",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,759.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,10,0,0,0,0,0,"VertFishScav",0,0,100,0,0,0,0,0
"ITIS:178476",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,23.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0
"ITIS:179814",NA,NA,NA,NA,NA,NA,10,20,70,NA,NA,0,NA,NA,NA,NA,NA,25.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0
"ITIS:562489",NA,NA,NA,NA,NA,NA,50,0,50,NA,NA,0,NA,NA,NA,NA,NA,20.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Omnivore",0,0,100,0,0,0,0,0
"ITIS:562653",NA,NA,NA,NA,NA,NA,20,10,50,NA,NA,0,NA,NA,NA,NA,NA,276.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,10,10,0,0,"Omnivore",0,0,70,0,30,0,0,0
"ITIS:175063",NA,NA,NA,NA,NA,NA,20,0,40,NA,NA,0,NA,NA,NA,NA,NA,843.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,0,0,0,20,"Omnivore",20,60,20,0,0,0,0,0
"ITIS:558428",NA,NA,NA,NA,NA,NA,10,10,70,NA,NA,0,NA,NA,NA,NA,NA,11.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,"Invertebrate",0,0,20,60,20,0,0,0
"ITIS:176223",NA,NA,NA,NA,NA,NA,10,10,20,NA,NA,0,NA,NA,NA,NA,NA,110.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,10,10,0,0,0,20,"Omnivore",10,40,40,10,0,0,0,0
"ITIS:177822",NA,NA,NA,NA,NA,NA,0,10,90,NA,NA,0,NA,NA,NA,NA,NA,111.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,20,20,40,20,0,0
"ITIS:176277",NA,NA,NA,NA,NA,NA,20,0,30,NA,NA,0,NA,NA,NA,NA,NA,154.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,10,0,0,0,0,20,"Omnivore",0,0,70,30,0,0,0,0
"ITIS:563188",NA,NA,NA,NA,NA,NA,10,30,60,NA,NA,0,NA,NA,NA,NA,NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,100,0,0,0,0
"ITIS:559964",NA,NA,NA,NA,NA,NA,10,20,40,NA,NA,0,NA,NA,NA,NA,NA,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,0,10,0,0,"Omnivore",0,0,50,50,0,0,0,0
"ITIS:175081",NA,NA,NA,NA,NA,NA,20,0,30,NA,NA,0,NA,NA,NA,NA,NA,341.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,50,"PlantSeed",0,100,0,0,0,0,0,0
"ITIS:175145",NA,NA,NA,NA,NA,NA,10,0,70,NA,NA,0,NA,NA,NA,NA,NA,397.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0,0,0,0,"Invertebrate",100,0,0,0,0,0,0,0
"ITIS:175073",NA,NA,NA,NA,NA,NA,30,0,0,NA,NA,0,NA,NA,NA,NA,NA,915.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,70,"PlantSeed",0,80,20,0,0,0,0,0
"ITIS:175129",NA,NA,NA,NA,NA,NA,20,0,10,NA,NA,0,NA,NA,NA,NA,NA,1202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10,0,0,0,60,"PlantSeed",60,40,0,0,0,0,0,0
"ITIS:175125",NA,NA,NA,NA,NA,NA,20,0,10,NA,NA,0,NA,NA,NA,NA,NA,1075.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,70,"PlantSeed",50,50,0,0,0,0,0,0
"ITIS:175175",NA,NA,NA,NA,NA,NA,40,0,60,NA,NA,0,NA,NA,NA,NA,NA,608.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",100,0,0,0,0,0,0,0
"ITIS:175804",NA,NA,NA,NA,NA,NA,0,10,0,NA,NA,0,NA,NA,NA,NA,NA,566.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,90,"PlantSeed",0,0,100,0,0,0,0,0
"ITIS:553893",NA,NA,NA,NA,NA,NA,0,10,0,NA,NA,0,NA,NA,NA,NA,NA,2716.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,90,"PlantSeed",0,0,100,0,0,0,0,0
"ITIS:179895",NA,NA,NA,NA,NA,NA,10,10,70,NA,NA,0,NA,NA,NA,NA,NA,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,0,0,0,0,"Invertebrate",0,0,0,30,20,50,0,0
"ITIS:179016",NA,NA,NA,NA,NA,NA,20,20,60,NA,NA,0,NA,NA,NA,NA,NA,18.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,20,80,0,0
"ITIS:179900",NA,NA,NA,NA,NA,NA,0,0,30,NA,NA,0,NA,NA,NA,NA,NA,10.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,70,0,"FruiNect",0,0,0,80,20,0,0,0
"ITIS:178126",NA,NA,NA,NA,NA,NA,0,10,80,NA,NA,0,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,0,0,0,0,"Invertebrate",0,0,0,30,70,0,0,0
"ITIS:676910",NA,NA,NA,NA,NA,NA,20,40,10,NA,NA,0,NA,NA,NA,NA,NA,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,30,"Omnivore",0,0,20,20,40,20,0,0
"ITIS:179770",NA,NA,NA,NA,NA,NA,0,30,40,NA,NA,0,NA,NA,NA,NA,NA,75.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,20,0,0,0,0,0,"Omnivore",0,0,60,0,20,20,0,0
"ITIS:179551",NA,NA,NA,NA,NA,NA,30,20,40,NA,NA,0,NA,NA,NA,NA,NA,32.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,"Omnivore",0,0,0,30,70,0,0,0
"ITIS:178326",NA,NA,NA,NA,NA,NA,10,10,80,NA,NA,0,NA,NA,NA,NA,NA,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,100,0,0,0,0
"ITIS:179897",NA,NA,NA,NA,NA,NA,0,60,0,NA,NA,0,NA,NA,NA,NA,NA,25.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,40,"FruiNect",0,0,0,30,30,40,0,0
"ITIS:560017",NA,NA,NA,NA,NA,NA,0,100,0,NA,NA,0,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"FruiNect",0,0,0,0,40,60,0,0
"ITIS:178656",NA,NA,NA,NA,NA,NA,0,40,20,NA,NA,0,NA,NA,NA,NA,NA,98.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,0,0,20,0,"FruiNect",0,0,0,20,60,20,0,0
"ITIS:177180",NA,NA,NA,NA,NA,NA,50,30,20,NA,NA,0,NA,NA,NA,NA,NA,133.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Omnivore",0,0,100,0,0,0,0,0
"ITIS:178197",NA,NA,NA,NA,NA,NA,10,10,70,NA,NA,0,NA,NA,NA,NA,NA,59.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,"Invertebrate",0,0,0,30,40,30,0,0
"ITIS:175365",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,0,NA,NA,NA,NA,NA,453.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,20,0,0,0,0,0,"VertFishScav",0,0,100,0,0,0,0,0
"ITIS:178367",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,33,33,33,0,0,0
"ITIS:178078",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,0,NA,NA,NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,90,0,"FruiNect",0,0,0,30,30,30,10,0
"ITIS:178280",NA,NA,NA,NA,NA,NA,0,30,60,NA,NA,0,NA,NA,NA,NA,NA,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,0,0,0,0,"Invertebrate",0,0,40,30,30,0,0,0
"ITIS:177838",NA,NA,NA,NA,NA,NA,10,10,40,NA,NA,0,NA,NA,NA,NA,NA,110.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,0,0,0,0,0,"Omnivore",0,0,40,30,30,0,0,0
"ITIS:176888",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,0,NA,NA,NA,NA,NA,129.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,80,0,10,0,0,"VertFishScav",80,20,0,0,0,0,0,0
"ITIS:824140",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70,0,10,0,0,"VertFishScav",50,50,0,0,0,0,0,1
"ITIS:824037",NA,NA,NA,NA,NA,NA,0,0,30,NA,NA,0,NA,NA,NA,NA,NA,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,40,0,30,0,0,"VertFishScav",30,30,30,10,0,0,0,1
"ITIS:174693",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,9322.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,100,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,0
"ITIS:176935",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,80,0,10,0,0,"VertFishScav",80,20,0,0,0,0,0,1
"ITIS:824041",NA,NA,NA,NA,NA,NA,10,0,70,NA,NA,0,NA,NA,NA,NA,NA,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0,0,0,0,"Invertebrate",0,50,50,0,0,0,0,0
"ITIS:560353",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0
"ITIS:824035",NA,NA,NA,NA,NA,NA,0,0,40,NA,NA,0,NA,NA,NA,NA,NA,374.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,40,0,20,0,0,"VertFishScav",20,40,40,0,0,0,0,0
"ITIS:176932",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,0,NA,NA,NA,NA,NA,199.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,90,0,0,0,0,"VertFishScav",70,20,10,0,0,0,0,1
"ITIS:726051",NA,NA,NA,NA,NA,NA,0,0,40,NA,NA,0,NA,NA,NA,NA,NA,83.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,30,0,0,0,0,"VertFishScav",20,50,0,30,0,0,0,0
"ITIS:824128",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,80,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:824082",NA,NA,NA,NA,NA,NA,20,0,40,NA,NA,0,NA,NA,NA,NA,NA,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,10,0,0,0,20,"Omnivore",0,30,40,30,0,0,0,0
"ITIS:176891",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,0,NA,NA,NA,NA,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,90,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:176821",NA,NA,NA,NA,NA,NA,0,10,30,NA,NA,0,NA,NA,NA,NA,NA,762.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,30,0,10,0,0,"VertFishScav",40,30,30,0,0,0,0,0
"ITIS:824139",NA,NA,NA,NA,NA,NA,0,0,50,NA,NA,0,NA,NA,NA,NA,NA,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,0,0,0,0,"Omnivore",80,20,0,0,0,0,0,1
"ITIS:559996",NA,NA,NA,NA,NA,NA,0,0,70,NA,NA,0,NA,NA,NA,NA,NA,2327.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,30,0,0,0,0,"Invertebrate",100,0,0,0,0,0,0,1
"ITIS:174655",NA,NA,NA,NA,NA,NA,0,0,50,NA,NA,0,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,0,0,0,0,"Omnivore",30,70,0,0,0,0,0,1
"ITIS:176919",NA,NA,NA,NA,NA,NA,0,0,50,NA,NA,0,NA,NA,NA,NA,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,0,0,0,0,"Omnivore",60,20,20,0,0,0,0,1
"ITIS:176944",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,0,NA,NA,NA,NA,NA,112.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,90,0,0,0,0,"VertFishScav",0,100,0,0,0,0,0,1
"ITIS:174658",NA,NA,NA,NA,NA,NA,0,0,80,NA,NA,0,NA,NA,NA,NA,NA,38.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0,0,0,0,"Invertebrate",30,70,0,0,0,0,0,1
"ITIS:176954",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,80,0,0,0,0,"VertFishScav",0,100,0,0,0,0,0,1
"ITIS:174457",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,5326.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,80,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:174667",NA,NA,NA,NA,NA,NA,0,0,90,NA,NA,0,NA,NA,NA,NA,NA,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10,0,0,0,0,"Invertebrate",60,40,0,0,0,0,0,1
"ITIS:174669",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,152.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",80,20,0,0,0,0,0,1
"ITIS:174573",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",20,80,0,0,0,0,0,1
"ITIS:174554",NA,NA,NA,NA,NA,NA,0,0,30,NA,NA,0,NA,NA,NA,NA,NA,559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70,0,0,0,0,"VertFishScav",80,20,0,0,0,0,0,1
"ITIS:824066",NA,NA,NA,NA,NA,NA,0,0,30,NA,NA,0,NA,NA,NA,NA,NA,534.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70,0,0,0,0,"VertFishScav",0,100,0,0,0,0,0,1
"ITIS:554270",NA,NA,NA,NA,NA,NA,0,0,30,NA,NA,0,NA,NA,NA,NA,NA,1111.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,40,0,10,0,0,"VertFishScav",40,30,30,0,0,0,0,0
"ITIS:203446",NA,NA,NA,NA,NA,NA,0,0,40,NA,NA,0,NA,NA,NA,NA,NA,534.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,40,0,20,0,0,"VertFishScav",50,50,0,0,0,0,0,1
"ITIS:562599",NA,NA,NA,NA,NA,NA,0,0,40,NA,NA,0,NA,NA,NA,NA,NA,497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,0,10,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:174712",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,2998.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,90,0,10,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:174663",NA,NA,NA,NA,NA,NA,0,0,50,NA,NA,0,NA,NA,NA,NA,NA,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,30,0,20,0,0,"Omnivore",20,80,0,0,0,0,0,1
"ITIS:177025",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,593.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,80,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:176959",NA,NA,NA,NA,NA,NA,0,0,40,NA,NA,0,NA,NA,NA,NA,NA,65.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,30,0,0,0,0,"VertFishScav",10,90,0,0,0,0,0,0
"ITIS:174733",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,1764.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,100,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,1
